1	1	0	28
1	2	0	13
1	3	0	26
1	4	0	77
1	5	0	119
1	6	0	112
1	7	0	106
1	8	0	485
1	1	1	7
1	2	1	4
1	3	1	14
1	4	1	43
1	5	1	89
1	6	1	93
1	7	1	100
1	8	1	456
1	1	3	5
1	2	3	3
1	3	3	9
1	4	3	31
1	5	3	63
1	6	3	68
1	7	3	69
1	8	3	256
1	1	6	9
1	2	6	7
1	3	6	17
1	4	6	63
1	5	6	191
1	6	6	266
1	7	6	353
1	8	6	1856
1	1	8	7
1	2	8	6
1	3	8	11
1	4	8	45
1	5	8	122
1	6	8	154
1	7	8	188
1	8	8	706
1	1	11	114
1	2	11	187
1	3	11	412
1	4	11	1047
1	5	11	1097
1	6	11	548
1	7	11	296
1	8	11	656
1	1	12	3
1	2	12	7
1	3	12	11
1	4	12	23
1	5	12	14
1	6	12	1
1	7	12	0
1	8	12	11
1	1	13	7
1	2	13	9
1	3	13	13
1	4	13	18
1	5	13	8
1	6	13	4
1	7	13	1
1	8	13	2
1	1	14	375
1	2	14	422
1	3	14	861
1	4	14	2414
1	5	14	3144
1	6	14	2061
1	7	14	1121
1	8	14	2584
1	1	15	15
1	2	15	18
1	3	15	20
1	4	15	34
1	5	15	18
1	6	15	4
1	7	15	3
1	8	15	2
1	1	16	0
1	2	16	0
1	3	16	0
1	4	16	0
1	5	16	0
1	6	16	0
1	7	16	0
1	8	16	0
1	1	18	5
1	2	18	1
1	3	18	3
1	4	18	3
1	5	18	3
1	6	18	1
1	7	18	0
1	8	18	0
1	1	19	3
1	2	19	1
1	3	19	4
1	4	19	3
1	5	19	1
1	6	19	1
1	7	19	0
1	8	19	0
1	0	35	0.205479
1	0	36	0.196868
1	1	74	1.90997
1	2	74	1.87687
1	3	74	2.28496
1	4	74	2.4613
1	5	74	1.47955
1	6	74	0.76065
1	7	74	0.541054
1	8	74	0.365847
1	1	76	3.06801
1	2	76	2.39175
1	3	76	2.82529
1	4	76	3.50149
1	5	76	1.69927
1	6	76	0.509467
1	7	76	0.174972
1	8	76	0.240525
1	1	78	15.4392
1	2	78	13.7705
1	3	78	21.5411
1	4	78	31.7878
1	5	78	14.3062
1	6	78	3.40222
1	7	78	1.02309
1	8	78	1.28447
2	1	0	27
2	2	0	17
2	3	0	28
2	4	0	75
2	5	0	119
2	6	0	106
2	7	0	106
2	8	0	485
2	1	1	7
2	2	1	7
2	3	1	13
2	4	1	43
2	5	1	89
2	6	1	89
2	7	1	100
2	8	1	455
2	1	3	4
2	2	3	3
2	3	3	10
2	4	3	29
2	5	3	68
2	6	3	62
2	7	3	68
2	8	3	243
2	1	6	11
2	2	6	8
2	3	6	17
2	4	6	66
2	5	6	198
2	6	6	257
2	7	6	352
2	8	6	1800
2	1	8	7
2	2	8	3
2	3	8	11
2	4	8	42
2	5	8	129
2	6	8	164
2	7	8	189
2	8	8	673
2	1	11	0
2	2	11	0
2	3	11	4
2	4	11	10
2	5	11	7
2	6	11	6
2	7	11	4
2	8	11	5
2	1	12	0
2	2	12	0
2	3	12	0
2	4	12	0
2	5	12	0
2	6	12	0
2	7	12	0
2	8	12	0
2	1	13	0
2	2	13	0
2	3	13	0
2	4	13	1
2	5	13	0
2	6	13	0
2	7	13	0
2	8	13	0
2	1	14	2
2	2	14	1
2	3	14	7
2	4	14	23
2	5	14	20
2	6	14	13
2	7	14	18
2	8	14	23
2	1	15	0
2	2	15	0
2	3	15	0
2	4	15	1
2	5	15	0
2	6	15	0
2	7	15	0
2	8	15	0
2	1	16	0
2	2	16	0
2	3	16	0
2	4	16	0
2	5	16	0
2	6	16	0
2	7	16	0
2	8	16	0
2	1	18	0
2	2	18	0
2	3	18	0
2	4	18	0
2	5	18	0
2	6	18	0
2	7	18	0
2	8	18	0
2	1	19	0
2	2	19	0
2	3	19	0
2	4	19	0
2	5	19	0
2	6	19	0
2	7	19	0
2	8	19	0
2	0	35	0.205479
2	0	36	0.198774
2	1	74	0
2	2	74	0
2	3	74	0
2	4	74	0.204067
2	5	74	0
2	6	74	0
2	7	74	0
2	8	74	0
2	1	76	0.0095237
2	2	76	0.00292109
2	3	76	0.0324778
2	4	76	0.042611
2	5	76	0.00976646
2	6	76	0.0030373
2	7	76	0.0026317
2	8	76	0.00224729
2	1	78	0.0477402
2	2	78	0.0146623
2	3	78	0.30988
2	4	78	0.45503
2	5	78	0.104456
2	6	78	0.020712
2	7	78	0.0148018
2	8	78	0.0121468
3	1	0	29
3	2	0	18
3	3	0	28
3	4	0	71
3	5	0	120
3	6	0	106
3	7	0	108
3	8	0	488
3	1	1	6
3	2	1	8
3	3	1	12
3	4	1	45
3	5	1	93
3	6	1	87
3	7	1	100
3	8	1	465
3	1	3	4
3	2	3	6
3	3	3	7
3	4	3	27
3	5	3	63
3	6	3	63
3	7	3	68
3	8	3	245
3	1	6	10
3	2	6	9
3	3	6	15
3	4	6	66
3	5	6	213
3	6	6	255
3	7	6	354
3	8	6	1760
3	1	8	6
3	2	8	7
3	3	8	9
3	4	8	37
3	5	8	123
3	6	8	163
3	7	8	189
3	8	8	642
3	1	11	0
3	2	11	0
3	3	11	4
3	4	11	10
3	5	11	8
3	6	11	6
3	7	11	1
3	8	11	1
3	1	12	0
3	2	12	0
3	3	12	0
3	4	12	1
3	5	12	1
3	6	12	0
3	7	12	0
3	8	12	0
3	1	13	0
3	2	13	0
3	3	13	0
3	4	13	0
3	5	13	0
3	6	13	0
3	7	13	0
3	8	13	0
3	1	14	0
3	2	14	1
3	3	14	6
3	4	14	26
3	5	14	24
3	6	14	14
3	7	14	9
3	8	14	16
3	1	15	0
3	2	15	0
3	3	15	1
3	4	15	0
3	5	15	0
3	6	15	0
3	7	15	0
3	8	15	0
3	1	16	0
3	2	16	0
3	3	16	0
3	4	16	0
3	5	16	0
3	6	16	0
3	7	16	0
3	8	16	0
3	1	18	0
3	2	18	0
3	3	18	0
3	4	18	0
3	5	18	0
3	6	18	0
3	7	18	0
3	8	18	0
3	1	19	0
3	2	19	0
3	3	19	0
3	4	19	0
3	5	19	0
3	6	19	0
3	7	19	0
3	8	19	0
3	0	35	0.205479
3	0	36	0.198635
3	1	74	0
3	2	74	0
3	3	74	0.0969834
3	4	74	0.101613
3	5	74	0
3	6	74	0
3	7	74	0
3	8	74	0
3	1	76	0
3	2	76	0.00959512
3	3	76	0.0234068
3	4	76	0.0465809
3	5	76	0.012254
3	6	76	0.00337018
3	7	76	0.00199776
3	8	76	0.00142835
3	1	78	0
3	2	78	0.0525278
3	3	78	0.189612
3	4	78	0.441592
3	5	78	0.103137
3	6	78	0.024563
3	7	78	0.0118538
3	8	78	0.00767137
4	1	0	28
4	2	0	15
4	3	0	28
4	4	0	70
4	5	0	118
4	6	0	106
4	7	0	105
4	8	0	482
4	1	1	7
4	2	1	9
4	3	1	10
4	4	1	41
4	5	1	90
4	6	1	89
4	7	1	99
4	8	1	465
4	1	3	4
4	2	3	7
4	3	3	7
4	4	3	25
4	5	3	64
4	6	3	60
4	7	3	69
4	8	3	253
4	1	6	9
4	2	6	12
4	3	6	12
4	4	6	59
4	5	6	204
4	6	6	279
4	7	6	350
4	8	6	1793
4	1	8	6
4	2	8	8
4	3	8	8
4	4	8	35
4	5	8	127
4	6	8	169
4	7	8	196
4	8	8	638
4	1	11	1
4	2	11	3
4	3	11	4
4	4	11	11
4	5	11	15
4	6	11	6
4	7	11	4
4	8	11	4
4	1	12	0
4	2	12	0
4	3	12	0
4	4	12	0
4	5	12	0
4	6	12	0
4	7	12	0
4	8	12	0
4	1	13	0
4	2	13	0
4	3	13	0
4	4	13	0
4	5	13	0
4	6	13	0
4	7	13	0
4	8	13	0
4	1	14	1
4	2	14	5
4	3	14	4
4	4	14	23
4	5	14	36
4	6	14	14
4	7	14	12
4	8	14	17
4	1	15	0
4	2	15	0
4	3	15	0
4	4	15	0
4	5	15	0
4	6	15	0
4	7	15	0
4	8	15	0
4	1	16	0
4	2	16	0
4	3	16	0
4	4	16	0
4	5	16	0
4	6	16	0
4	7	16	0
4	8	16	0
4	1	18	0
4	2	18	0
4	3	18	0
4	4	18	0
4	5	18	0
4	6	18	0
4	7	18	0
4	8	18	0
4	1	19	0
4	2	19	0
4	3	19	0
4	4	19	0
4	5	19	0
4	6	19	0
4	7	19	0
4	8	19	0
4	0	35	0.205479
4	0	36	0.194871
4	1	74	0
4	2	74	0
4	3	74	0
4	4	74	0
4	5	74	0
4	6	74	0
4	7	74	0
4	8	74	0
4	1	76	0.00599952
4	2	76	0.022879
4	3	76	0.0142142
4	4	76	0.0379147
4	5	76	0.0178342
4	6	76	0.00350663
4	7	76	0.00214988
4	8	76	0.001804
4	1	78	0.0299176
4	2	78	0.133135
4	3	78	0.141129
4	4	78	0.325856
4	5	78	0.175814
4	6	78	0.0220193
4	7	78	0.0134492
4	8	78	0.00946302
5	1	0	27
5	2	0	15
5	3	0	29
5	4	0	66
5	5	0	124
5	6	0	108
5	7	0	107
5	8	0	480
5	1	1	6
5	2	1	9
5	3	1	11
5	4	1	39
5	5	1	97
5	6	1	95
5	7	1	99
5	8	1	461
5	1	3	3
5	2	3	8
5	3	3	6
5	4	3	23
5	5	3	66
5	6	3	68
5	7	3	70
5	8	3	242
5	1	6	7
5	2	6	14
5	3	6	12
5	4	6	59
5	5	6	213
5	6	6	286
5	7	6	351
5	8	6	1783
5	1	8	4
5	2	8	9
5	3	8	6
5	4	8	29
5	5	8	132
5	6	8	181
5	7	8	193
5	8	8	636
5	1	11	1
5	2	11	2
5	3	11	3
5	4	11	13
5	5	11	12
5	6	11	3
5	7	11	0
5	8	11	8
5	1	12	1
5	2	12	0
5	3	12	0
5	4	12	0
5	5	12	0
5	6	12	0
5	7	12	0
5	8	12	0
5	1	13	0
5	2	13	0
5	3	13	0
5	4	13	1
5	5	13	0
5	6	13	0
5	7	13	1
5	8	13	0
5	1	14	1
5	2	14	4
5	3	14	4
5	4	14	21
5	5	14	25
5	6	14	17
5	7	14	12
5	8	14	18
5	1	15	0
5	2	15	0
5	3	15	0
5	4	15	1
5	5	15	0
5	6	15	0
5	7	15	1
5	8	15	0
5	1	16	0
5	2	16	0
5	3	16	0
5	4	16	0
5	5	16	0
5	6	16	0
5	7	16	0
5	8	16	0
5	1	18	0
5	2	18	0
5	3	18	0
5	4	18	0
5	5	18	0
5	6	18	0
5	7	18	0
5	8	18	0
5	1	19	0
5	2	19	0
5	3	19	0
5	4	19	0
5	5	19	0
5	6	19	0
5	7	19	0
5	8	19	0
5	0	35	0.205479
5	0	36	0.196178
5	1	74	0
5	2	74	0
5	3	74	0
5	4	74	0.0572912
5	5	74	0
5	6	74	0
5	7	74	0.179274
5	8	74	0
5	1	76	0.0129985
5	2	76	0.0221236
5	3	76	0.0061857
5	4	76	0.0293576
5	5	76	0.0138671
5	6	76	0.00500208
5	7	76	0.00208052
5	8	76	0.00152671
5	1	78	0.0651275
5	2	78	0.130187
5	3	78	0.0435705
5	4	78	0.216774
5	5	78	0.125406
5	6	78	0.0331903
5	7	78	0.0137589
5	8	78	0.00819191
6	1	0	29
6	2	0	14
6	3	0	25
6	4	0	65
6	5	0	124
6	6	0	107
6	7	0	106
6	8	0	481
6	1	1	11
6	2	1	7
6	3	1	10
6	4	1	39
6	5	1	95
6	6	1	92
6	7	1	102
6	8	1	461
6	1	3	5
6	2	3	5
6	3	3	7
6	4	3	23
6	5	3	68
6	6	3	68
6	7	3	70
6	8	3	245
6	1	6	12
6	2	6	9
6	3	6	13
6	4	6	55
6	5	6	211
6	6	6	277
6	7	6	363
6	8	6	1811
6	1	8	5
6	2	8	6
6	3	8	7
6	4	8	30
6	5	8	132
6	6	8	172
6	7	8	195
6	8	8	647
6	1	11	0
6	2	11	3
6	3	11	6
6	4	11	13
6	5	11	14
6	6	11	4
6	7	11	2
6	8	11	7
6	1	12	0
6	2	12	0
6	3	12	0
6	4	12	0
6	5	12	0
6	6	12	0
6	7	12	0
6	8	12	0
6	1	13	0
6	2	13	0
6	3	13	0
6	4	13	0
6	5	13	0
6	6	13	0
6	7	13	0
6	8	13	0
6	1	14	2
6	2	14	1
6	3	14	8
6	4	14	20
6	5	14	40
6	6	14	17
6	7	14	12
6	8	14	19
6	1	15	0
6	2	15	0
6	3	15	0
6	4	15	0
6	5	15	0
6	6	15	0
6	7	15	0
6	8	15	0
6	1	16	0
6	2	16	0
6	3	16	0
6	4	16	0
6	5	16	0
6	6	16	0
6	7	16	0
6	8	16	0
6	1	18	0
6	2	18	0
6	3	18	0
6	4	18	0
6	5	18	0
6	6	18	0
6	7	18	0
6	8	18	0
6	1	19	0
6	2	19	0
6	3	19	0
6	4	19	0
6	5	19	0
6	6	19	0
6	7	19	0
6	8	19	0
6	0	35	0.205479
6	0	36	0.19867
6	1	74	0
6	2	74	0
6	3	74	0
6	4	74	0
6	5	74	0
6	6	74	0
6	7	74	0
6	8	74	0
6	1	76	0.0148349
6	2	76	0.00917918
6	3	76	0.0219397
6	4	76	0.0307656
6	5	76	0.0188252
6	6	76	0.00450956
6	7	76	0.00190367
6	8	76	0.00181587
6	1	78	0.0737075
6	2	78	0.0590507
6	3	78	0.154055
6	4	78	0.311468
6	5	78	0.158336
6	6	78	0.0291318
6	7	78	0.0121526
6	8	78	0.00967704
7	1	0	31
7	2	0	12
7	3	0	29
7	4	0	66
7	5	0	127
7	6	0	110
7	7	0	105
7	8	0	487
7	1	1	10
7	2	1	4
7	3	1	11
7	4	1	30
7	5	1	94
7	6	1	93
7	7	1	99
7	8	1	467
7	1	3	5
7	2	3	4
7	3	3	9
7	4	3	17
7	5	3	71
7	6	3	65
7	7	3	71
7	8	3	250
7	1	6	11
7	2	6	6
7	3	6	14
7	4	6	50
7	5	6	212
7	6	6	288
7	7	6	361
7	8	6	1825
7	1	8	5
7	2	8	5
7	3	8	10
7	4	8	29
7	5	8	140
7	6	8	183
7	7	8	190
7	8	8	669
7	1	11	0
7	2	11	1
7	3	11	2
7	4	11	11
7	5	11	11
7	6	11	3
7	7	11	2
7	8	11	3
7	1	12	0
7	2	12	0
7	3	12	0
7	4	12	0
7	5	12	0
7	6	12	0
7	7	12	0
7	8	12	0
7	1	13	0
7	2	13	0
7	3	13	0
7	4	13	0
7	5	13	0
7	6	13	0
7	7	13	0
7	8	13	0
7	1	14	4
7	2	14	3
7	3	14	5
7	4	14	16
7	5	14	23
7	6	14	11
7	7	14	11
7	8	14	16
7	1	15	0
7	2	15	0
7	3	15	0
7	4	15	0
7	5	15	0
7	6	15	0
7	7	15	0
7	8	15	0
7	1	16	0
7	2	16	0
7	3	16	0
7	4	16	0
7	5	16	0
7	6	16	0
7	7	16	0
7	8	16	0
7	1	18	0
7	2	18	0
7	3	18	0
7	4	18	0
7	5	18	0
7	6	18	0
7	7	18	0
7	8	18	0
7	1	19	0
7	2	19	0
7	3	19	0
7	4	19	0
7	5	19	0
7	6	19	0
7	7	19	0
7	8	19	0
7	0	35	0.205479
7	0	36	0.201974
7	1	74	0
7	2	74	0
7	3	74	0
7	4	74	0
7	5	74	0
7	6	74	0
7	7	74	0
7	8	74	0
7	1	76	0.0198464
7	2	76	0.0101108
7	3	76	0.0132106
7	4	76	0.0270254
7	5	76	0.0138776
7	6	76	0.0033797
7	7	76	0.00140165
7	8	76	0.00128558
7	1	78	0.0991531
7	2	78	0.0593
7	3	78	0.0945508
7	4	78	0.299304
7	5	78	0.121646
7	6	78	0.0228975
7	7	78	0.00856317
7	8	78	0.00672708
8	1	0	31
8	2	0	14
8	3	0	25
8	4	0	69
8	5	0	120
8	6	0	104
8	7	0	107
8	8	0	487
8	1	1	12
8	2	1	6
8	3	1	10
8	4	1	36
8	5	1	95
8	6	1	90
8	7	1	100
8	8	1	464
8	1	3	5
8	2	3	5
8	3	3	7
8	4	3	23
8	5	3	67
8	6	3	59
8	7	3	73
8	8	3	243
8	1	6	13
8	2	6	7
8	3	6	15
8	4	6	63
8	5	6	191
8	6	6	235
8	7	6	360
8	8	6	1780
8	1	8	5
8	2	8	6
8	3	8	8
8	4	8	35
8	5	8	123
8	6	8	147
8	7	8	189
8	8	8	658
8	1	11	0
8	2	11	0
8	3	11	6
8	4	11	8
8	5	11	14
8	6	11	8
8	7	11	2
8	8	11	5
8	1	12	0
8	2	12	0
8	3	12	0
8	4	12	0
8	5	12	0
8	6	12	0
8	7	12	0
8	8	12	1
8	1	13	0
8	2	13	0
8	3	13	0
8	4	13	0
8	5	13	0
8	6	13	0
8	7	13	0
8	8	13	0
8	1	14	2
8	2	14	2
8	3	14	6
8	4	14	20
8	5	14	29
8	6	14	17
8	7	14	16
8	8	14	24
8	1	15	0
8	2	15	0
8	3	15	0
8	4	15	0
8	5	15	0
8	6	15	0
8	7	15	0
8	8	15	0
8	1	16	0
8	2	16	0
8	3	16	0
8	4	16	0
8	5	16	0
8	6	16	0
8	7	16	0
8	8	16	0
8	1	18	1
8	2	18	0
8	3	18	0
8	4	18	0
8	5	18	0
8	6	18	0
8	7	18	0
8	8	18	0
8	1	19	0
8	2	19	0
8	3	19	0
8	4	19	0
8	5	19	0
8	6	19	0
8	7	19	0
8	8	19	0
8	0	35	0.205479
8	0	36	0.201135
8	1	74	0
8	2	74	0
8	3	74	0
8	4	74	0
8	5	74	0
8	6	74	0
8	7	74	0
8	8	74	0
8	1	76	0.0170321
8	2	76	0.00743065
8	3	76	0.0210777
8	4	76	0.028304
8	5	76	0.015395
8	6	76	0.00488867
8	7	76	0.00243306
8	8	76	0.00233496
