1	1	0	28
1	2	0	17
1	3	0	33
1	4	0	73
1	5	0	126
1	6	0	101
1	7	0	92
1	8	0	491
1	1	1	5
1	2	1	5
1	3	1	7
1	4	1	20
1	5	1	59
1	6	1	49
1	7	1	69
1	8	1	411
1	1	3	3
1	2	3	2
1	3	3	3
1	4	3	10
1	5	3	38
1	6	3	34
1	7	3	51
1	8	3	236
1	1	6	6
1	2	6	6
1	3	6	7
1	4	6	25
1	5	6	93
1	6	6	81
1	7	6	135
1	8	6	971
1	1	8	3
1	2	8	3
1	3	8	3
1	4	8	13
1	5	8	63
1	6	8	55
1	7	8	84
1	8	8	441
1	1	11	52
1	2	11	94
1	3	11	191
1	4	11	699
1	5	11	1039
1	6	11	792
1	7	11	577
1	8	11	1117
1	1	12	0
1	2	12	0
1	3	12	3
1	4	12	10
1	5	12	19
1	6	12	12
1	7	12	4
1	8	12	10
1	1	13	1
1	2	13	2
1	3	13	4
1	4	13	8
1	5	13	8
1	6	13	7
1	7	13	2
1	8	13	0
1	1	14	166
1	2	14	236
1	3	14	377
1	4	14	1410
1	5	14	2508
1	6	14	2140
1	7	14	1763
1	8	14	4109
1	1	15	6
1	2	15	4
1	3	15	11
1	4	15	19
1	5	15	21
1	6	15	10
1	7	15	5
1	8	15	2
1	1	16	0
1	2	16	0
1	3	16	0
1	4	16	0
1	5	16	0
1	6	16	0
1	7	16	0
1	8	16	0
1	1	18	2
1	2	18	0
1	3	18	2
1	4	18	1
1	5	18	0
1	6	18	1
1	7	18	0
1	8	18	0
1	1	19	0
1	2	19	2
1	3	19	1
1	4	19	0
1	5	19	3
1	6	19	0
1	7	19	0
1	8	19	1
1	0	35	0.0684932
1	0	36	0.06875
1	1	74	0.769433
1	2	74	0.452871
1	3	74	1.08733
1	4	74	1.48913
1	5	74	1.72966
1	6	74	1.58883
1	7	74	0.901672
1	8	74	0.388569
1	1	76	1.35985
1	2	76	1.46581
1	3	76	1.27509
1	4	76	2.14217
1	5	76	1.64515
1	6	76	0.731123
1	7	76	0.354462
1	8	76	0.397675
1	1	78	6.83777
1	2	78	8.65183
1	3	78	9.96954
1	4	78	24.3978
1	5	78	21.0421
1	6	78	8.54528
1	7	78	3.28351
1	8	78	2.70026
2	1	0	29
2	2	0	14
2	3	0	34
2	4	0	72
2	5	0	128
2	6	0	104
2	7	0	91
2	8	0	495
2	1	1	3
2	2	1	6
2	3	1	5
2	4	1	19
2	5	1	61
2	6	1	56
2	7	1	65
2	8	1	417
2	1	3	1
2	2	3	5
2	3	3	2
2	4	3	13
2	5	3	46
2	6	3	43
2	7	3	46
2	8	3	240
2	1	6	4
2	2	6	6
2	3	6	5
2	4	6	23
2	5	6	93
2	6	6	99
2	7	6	122
2	8	6	974
2	1	8	1
2	2	8	5
2	3	8	2
2	4	8	16
2	5	8	67
2	6	8	73
2	7	8	74
2	8	8	442
2	1	11	0
2	2	11	2
2	3	11	2
2	4	11	6
2	5	11	5
2	6	11	7
2	7	11	5
2	8	11	6
2	1	12	0
2	2	12	0
2	3	12	0
2	4	12	0
2	5	12	0
2	6	12	0
2	7	12	0
2	8	12	0
2	1	13	1
2	2	13	0
2	3	13	0
2	4	13	0
2	5	13	0
2	6	13	0
2	7	13	0
2	8	13	0
2	1	14	0
2	2	14	4
2	3	14	3
2	4	14	12
2	5	14	14
2	6	14	23
2	7	14	15
2	8	14	34
2	1	15	1
2	2	15	0
2	3	15	1
2	4	15	0
2	5	15	0
2	6	15	0
2	7	15	0
2	8	15	0
2	1	16	0
2	2	16	0
2	3	16	0
2	4	16	0
2	5	16	0
2	6	16	0
2	7	16	0
2	8	16	0
2	1	18	0
2	2	18	0
2	3	18	0
2	4	18	0
2	5	18	0
2	6	18	0
2	7	18	0
2	8	18	0
2	1	19	1
2	2	19	0
2	3	19	0
2	4	19	0
2	5	19	0
2	6	19	0
2	7	19	0
2	8	19	0
2	0	35	0.0684932
2	0	36	0.0694573
2	1	74	0.253376
2	2	74	0
2	3	74	0.0984475
2	4	74	0
2	5	74	0
2	6	74	0
2	7	74	0
2	8	74	0
2	1	76	0.0245176
2	2	76	0.0218969
2	3	76	0.0129651
2	4	76	0.0152585
2	5	76	0.00989174
2	6	76	0.00847818
2	7	76	0.00313866
2	8	76	0.00303396
2	1	78	0.123243
2	2	78	0.132344
2	3	78	0.116744
2	4	78	0.167519
2	5	78	0.141385
2	6	78	0.0922798
2	7	78	0.0313319
2	8	78	0.0212591
3	1	0	31
3	2	0	14
3	3	0	35
3	4	0	73
3	5	0	127
3	6	0	104
3	7	0	96
3	8	0	489
3	1	1	4
3	2	1	4
3	3	1	5
3	4	1	19
3	5	1	63
3	6	1	59
3	7	1	66
3	8	1	409
3	1	3	3
3	2	3	3
3	3	3	1
3	4	3	11
3	5	3	43
3	6	3	42
3	7	3	48
3	8	3	243
3	1	6	5
3	2	6	4
3	3	6	5
3	4	6	22
3	5	6	100
3	6	6	98
3	7	6	126
3	8	6	955
3	1	8	4
3	2	8	3
3	3	8	1
3	4	8	14
3	5	8	66
3	6	8	65
3	7	8	78
3	8	8	437
3	1	11	0
3	2	11	1
3	3	11	2
3	4	11	4
3	5	11	7
3	6	11	6
3	7	11	1
3	8	11	9
3	1	12	0
3	2	12	0
3	3	12	0
3	4	12	0
3	5	12	0
3	6	12	0
3	7	12	0
3	8	12	0
3	1	13	0
3	2	13	0
3	3	13	0
3	4	13	0
3	5	13	1
3	6	13	0
3	7	13	0
3	8	13	0
3	1	14	2
3	2	14	3
3	3	14	3
3	4	14	5
3	5	14	27
3	6	14	25
3	7	14	12
3	8	14	36
3	1	15	0
3	2	15	0
3	3	15	0
3	4	15	0
3	5	15	2
3	6	15	0
3	7	15	0
3	8	15	0
3	1	16	0
3	2	16	0
3	3	16	0
3	4	16	0
3	5	16	0
3	6	16	0
3	7	16	0
3	8	16	0
3	1	18	0
3	2	18	0
3	3	18	0
3	4	18	0
3	5	18	0
3	6	18	0
3	7	18	0
3	8	18	0
3	1	19	0
3	2	19	0
3	3	19	0
3	4	19	0
3	5	19	0
3	6	19	0
3	7	19	0
3	8	19	0
3	0	35	0.0684932
3	0	36	0.0699546
3	1	74	0
3	2	74	0
3	3	74	0
3	4	74	0
3	5	74	0.210422
3	6	74	0
3	7	74	0
3	8	74	0
3	1	76	0.0151326
3	2	76	0.00961915
3	3	76	0.00751712
3	4	76	0.00571126
3	5	76	0.0188255
3	6	76	0.00736309
3	7	76	0.00209594
3	8	76	0.00369099
3	1	78	0.0756234
3	2	78	0.051694
3	3	78	0.0435072
3	4	78	0.0603141
3	5	78	0.231688
3	6	78	0.0835598
3	7	78	0.019402
3	8	78	0.0241159
4	1	0	27
4	2	0	15
4	3	0	35
4	4	0	78
4	5	0	123
4	6	0	108
4	7	0	96
4	8	0	490
4	1	1	5
4	2	1	1
4	3	1	8
4	4	1	23
4	5	1	55
4	6	1	59
4	7	1	68
4	8	1	413
4	1	3	2
4	2	3	1
4	3	3	2
4	4	3	11
4	5	3	40
4	6	3	43
4	7	3	44
4	8	3	240
4	1	6	6
4	2	6	1
4	3	6	8
4	4	6	26
4	5	6	92
4	6	6	105
4	7	6	128
4	8	6	972
4	1	8	2
4	2	8	1
4	3	8	2
4	4	8	14
4	5	8	66
4	6	8	72
4	7	8	70
4	8	8	438
4	1	11	1
4	2	11	1
4	3	11	2
4	4	11	2
4	5	11	9
4	6	11	5
4	7	11	1
4	8	11	7
4	1	12	0
4	2	12	0
4	3	12	0
4	4	12	0
4	5	12	0
4	6	12	0
4	7	12	0
4	8	12	0
4	1	13	0
4	2	13	0
4	3	13	0
4	4	13	0
4	5	13	0
4	6	13	0
4	7	13	0
4	8	13	0
4	1	14	3
4	2	14	1
4	3	14	2
4	4	14	8
4	5	14	16
4	6	14	23
4	7	14	9
4	8	14	32
4	1	15	0
4	2	15	0
4	3	15	0
4	4	15	0
4	5	15	0
4	6	15	0
4	7	15	0
4	8	15	0
4	1	16	0
4	2	16	0
4	3	16	0
4	4	16	0
4	5	16	0
4	6	16	0
4	7	16	0
4	8	16	0
4	1	18	0
4	2	18	0
4	3	18	0
4	4	18	0
4	5	18	0
4	6	18	0
4	7	18	0
4	8	18	0
4	1	19	0
4	2	19	0
4	3	19	0
4	4	19	0
4	5	19	0
4	6	19	0
4	7	19	0
4	8	19	0
4	0	35	0.0684932
4	0	36	0.0701438
4	1	74	0
4	2	74	0
4	3	74	0
4	4	74	0
4	5	74	0
4	6	74	0
4	7	74	0
4	8	74	0
4	1	76	0.0187853
4	2	76	0.00503553
4	3	76	0.00665471
4	4	76	0.0138315
4	5	76	0.0129312
4	6	76	0.00718045
4	7	76	0.00179619
4	8	76	0.00287868
4	1	78	0.0941508
4	2	78	0.025437
4	3	78	0.10593
4	4	78	0.145071
4	5	78	0.174394
4	6	78	0.109775
4	7	78	0.0140345
4	8	78	0.0196547
5	1	0	29
5	2	0	12
5	3	0	32
5	4	0	75
5	5	0	127
5	6	0	108
5	7	0	95
5	8	0	489
5	1	1	6
5	2	1	2
5	3	1	8
5	4	1	25
5	5	1	58
5	6	1	57
5	7	1	71
5	8	1	406
5	1	3	4
5	2	3	1
5	3	3	5
5	4	3	12
5	5	3	42
5	6	3	40
5	7	3	51
5	8	3	235
5	1	6	6
5	2	6	3
5	3	6	8
5	4	6	32
5	5	6	88
5	6	6	108
5	7	6	133
5	8	6	950
5	1	8	4
5	2	8	2
5	3	8	5
5	4	8	15
5	5	8	62
5	6	8	71
5	7	8	78
5	8	8	413
5	1	11	0
5	2	11	1
5	3	11	4
5	4	11	4
5	5	11	9
5	6	11	4
5	7	11	2
5	8	11	9
5	1	12	0
5	2	12	0
5	3	12	0
5	4	12	0
5	5	12	0
5	6	12	0
5	7	12	0
5	8	12	0
5	1	13	0
5	2	13	0
5	3	13	0
5	4	13	0
5	5	13	0
5	6	13	0
5	7	13	0
5	8	13	0
